,Dataset_ID,Category,Capabilities,Product_Weight,Control_Weight,Product_Weighted_Score,Control_Weighted_Score,Product_Score,Control_Score,Total_Score,RE_Min,RE_Max,RC_Min,RC_Max,ALE
998,42,Operations,Real-time analytics,800,3550,700,4600,0.875,1.295774647887324,1.2183908045977012,2916947,956567,810817,2080784,1879635
999,42,Operations,Sandboxing,100,1300,1600,2700,16.0,2.076923076923077,3.0714285714285716,5125782,7798948,1681194,673540,6630749
1000,42,Operations,Security operations oversight,4050,3950,1900,450,0.4691358024691358,0.11392405063291139,0.29375,5164067,8977375,997792,1155639,5132530
1001,42,Operations,Synchronized policy enforcement,2850,3300,1900,3950,0.6666666666666666,1.196969696969697,0.9512195121951219,315181,1374400,94515,2604301,783392
1002,42,Process,process_1,2250,2900,2800,2750,1.2444444444444445,0.9482758620689655,1.0776699029126213,4773897,9606792,137810,3693196,317288
1003,42,Process,process_2,1700,2400,4350,1050,2.5588235294117645,0.4375,1.3170731707317074,1433823,5560874,1754638,2164649,1054434
1004,42,Process,process_3,1350,1800,4700,2350,3.4814814814814814,1.3055555555555556,2.238095238095238,1954673,8755484,415139,1084588,7082623
1005,42,Process,process_4,2150,4500,1700,3950,0.7906976744186046,0.8777777777777778,0.849624060150376,2597409,4941748,80834,1944179,7307997
1006,42,Process,process_5,2250,150,3950,4000,1.7555555555555555,26.666666666666668,3.3125,3067359,1248395,1024753,3218483,1747268
1007,42,Process,process_6,3050,3000,650,4450,0.21311475409836064,1.4833333333333334,0.8429752066115702,1393106,3383312,1157815,710011,971656
1008,43,Architecture,Data at rest encryption,4950,1300,200,1850,0.04040404040404041,1.4230769230769231,0.328,1860625,8731501,156544,3405012,449098
1009,43,Architecture,Data in motion encryption,2550,2250,3800,650,1.4901960784313726,0.28888888888888886,0.9270833333333334,410691,3758035,160845,3333837,6729362
1010,43,Architecture,Secure edge access,2800,1200,1050,1150,0.375,0.9583333333333334,0.55,2054659,10714958,673779,2285781,5480438
1011,43,Architecture,Segmentation,2150,2500,1450,1000,0.6744186046511628,0.4,0.5268817204301075,2739471,1783219,957676,1977523,4600457
1012,43,Architecture,Threat intelligence,2950,4800,450,1450,0.15254237288135594,0.3020833333333333,0.24516129032258063,3797509,7632757,1800696,3235711,8237178
1013,43,Architecture,Visibility,900,3550,1550,2050,1.7222222222222223,0.5774647887323944,0.8089887640449438,595946,7702596,1583182,2091347,6998691
1014,43,Hygiene,Access control,2800,3300,1000,4450,0.35714285714285715,1.3484848484848484,0.8934426229508197,4829689,6492743,1501816,602356,4041548
1015,43,Hygiene,Configuration control,2150,3500,1500,3000,0.6976744186046512,0.8571428571428571,0.7964601769911505,3279912,4842527,476238,2667897,2415665
1016,43,Hygiene,Identity and access management,2100,3650,900,3950,0.42857142857142855,1.082191780821918,0.8434782608695652,1508607,9099490,1050515,2348115,5164222
1017,43,Hygiene,Logging / analytics,1900,3400,1400,4600,0.7368421052631579,1.3529411764705883,1.1320754716981132,3658923,2796250,632414,361945,316627
1018,43,Hygiene,Strong key management,1050,450,850,2600,0.8095238095238095,5.777777777777778,2.3,3833012,8870562,1680358,1807892,6026363
1019,43,Hygiene,Vulnerability scanning,1650,4400,800,4450,0.48484848484848486,1.0113636363636365,0.8677685950413223,4903045,3746207,801827,210161,594639
1020,43,Operations,Break & inspect,850,3700,1450,4300,1.7058823529411764,1.162162162162162,1.2637362637362637,3469776,6221546,1503627,2350490,1565042
1021,43,Operations,"EDR, XDR",1100,1100,700,2450,0.6363636363636364,2.227272727272727,1.4318181818181819,5412447,551490,1340505,601483,4166991
1022,43,Operations,Real-time analytics,2050,2350,650,4900,0.3170731707317073,2.0851063829787235,1.2613636363636365,822234,10161927,730838,1398083,7908896
1023,43,Operations,Sandboxing,1650,700,150,2950,0.09090909090909091,4.214285714285714,1.3191489361702127,272225,1103158,653331,1886104,2450251
1024,43,Operations,Security operations oversight,50,4750,3950,3700,79.0,0.7789473684210526,1.59375,4563878,10222794,702807,3581727,2625545
1025,43,Operations,Synchronized policy enforcement,1850,4650,2700,4350,1.4594594594594594,0.9354838709677419,1.0846153846153845,4535100,10470030,667826,2766127,5046375
1026,43,Process,process_1,2850,1900,4150,2350,1.456140350877193,1.236842105263158,1.368421052631579,681413,3100756,527551,2481563,5008879
1027,43,Process,process_2,1750,3150,2600,3450,1.4857142857142858,1.0952380952380953,1.2346938775510203,2073365,10365562,570885,2216600,2464050
1028,43,Process,process_3,1600,4100,4300,3000,2.6875,0.7317073170731707,1.280701754385965,3849935,7272759,1110753,2988078,4075058
1029,43,Process,process_4,1400,1000,100,1700,0.07142857142857142,1.7,0.75,5403042,917161,1738790,2162557,1710158
1030,43,Process,process_5,4000,1700,3650,2700,0.9125,1.588235294117647,1.1140350877192982,1620494,378516,1743113,2697214,6455911
1031,43,Process,process_6,3300,4150,2200,1800,0.6666666666666666,0.43373493975903615,0.5369127516778524,3968710,8591324,750861,3102200,359500
1032,44,Architecture,Data at rest encryption,4600,3500,1350,100,0.29347826086956524,0.02857142857142857,0.17901234567901234,4154110,1455223,1406695,3069780,1614991
1033,44,Architecture,Data in motion encryption,3850,4600,1300,2450,0.33766233766233766,0.532608695652174,0.4437869822485207,4853370,7328541,1201307,2280009,4494731
1034,44,Architecture,Secure edge access,2500,4800,2800,3500,1.12,0.7291666666666666,0.863013698630137,5251098,543902,1539741,530972,7483593
1035,44,Architecture,Segmentation,200,2150,2050,1200,10.25,0.5581395348837209,1.3829787234042554,1286031,1014013,133031,2754995,1888151
1036,44,Architecture,Threat intelligence,1350,800,1350,3500,1.0,4.375,2.255813953488372,901415,4777639,153942,831446,5137740
1037,44,Architecture,Visibility,1000,2100,100,50,0.1,0.023809523809523808,0.04838709677419355,2305597,6223416,1385497,3176979,3689317
1038,44,Hygiene,Access control,900,1050,3050,4100,3.388888888888889,3.9047619047619047,3.6666666666666665,1609509,5732827,80761,699668,543592
1039,44,Hygiene,Configuration control,4800,4300,2500,4900,0.5208333333333334,1.1395348837209303,0.8131868131868132,2312323,10455841,487171,414239,4074651
1040,44,Hygiene,Identity and access management,450,950,1650,2450,3.6666666666666665,2.5789473684210527,2.9285714285714284,3235414,10414329,1784009,2814447,3944948
1041,44,Hygiene,Logging / analytics,3750,1750,550,2450,0.14666666666666667,1.4,0.5454545454545454,5049546,1191384,1324346,1096179,675961
1042,44,Hygiene,Strong key management,2650,900,1350,2450,0.5094339622641509,2.7222222222222223,1.0704225352112675,1655074,810363,1474941,130719,7290596
1043,44,Hygiene,Vulnerability scanning,2600,4100,3750,3750,1.4423076923076923,0.9146341463414634,1.1194029850746268,5299702,3825108,1697182,699335,3549392
1044,44,Operations,Break & inspect,3250,3050,3300,4150,1.0153846153846153,1.360655737704918,1.1825396825396826,1938328,10034345,962822,1198895,2593225
1045,44,Operations,"EDR, XDR",1750,3500,450,2850,0.2571428571428571,0.8142857142857143,0.6285714285714286,2598958,3541606,1041875,2034592,6125674
1046,44,Operations,Real-time analytics,500,1300,200,2500,0.4,1.9230769230769231,1.5,4817999,9565621,1263487,1410183,6397369
1047,44,Operations,Sandboxing,3850,2750,2750,3350,0.7142857142857143,1.2181818181818183,0.9242424242424242,4462581,5696565,637729,3670181,7851003
1048,44,Operations,Security operations oversight,1250,1650,700,3550,0.56,2.1515151515151514,1.4655172413793103,2024948,6158796,232559,1263205,3683562
1049,44,Operations,Synchronized policy enforcement,150,3900,4800,950,32.0,0.24358974358974358,1.4197530864197532,794592,843587,498321,3446785,1095955
1050,44,Process,process_1,4050,2400,2800,2150,0.691358024691358,0.8958333333333334,0.7674418604651163,2111910,10870251,570834,3018964,7761611
1051,44,Process,process_2,4750,1850,2250,250,0.47368421052631576,0.13513513513513514,0.3787878787878788,169742,5845018,881587,1749609,4332851
1052,44,Process,process_3,1300,750,350,1400,0.2692307692307692,1.8666666666666667,0.8536585365853658,3100188,7922298,1704016,2831408,793795
1053,44,Process,process_4,4150,2000,1450,3350,0.3493975903614458,1.675,0.7804878048780488,920343,7082870,264866,2308443,1212931
1054,44,Process,process_5,1450,2800,1200,3900,0.8275862068965517,1.3928571428571428,1.2,3548970,10276132,838979,3065880,5392011
1055,44,Process,process_6,4900,2850,3750,4950,0.7653061224489796,1.736842105263158,1.1225806451612903,4701893,2154176,1629207,1159783,7673940
1056,45,Architecture,Data at rest encryption,1950,4300,2300,4650,1.1794871794871795,1.0813953488372092,1.112,1516620,890181,1757769,3121478,8085999
1057,45,Architecture,Data in motion encryption,3500,450,3950,1750,1.1285714285714286,3.888888888888889,1.4430379746835442,3230889,7245773,1562343,3298371,1643050
1058,45,Architecture,Secure edge access,1850,3100,1000,3650,0.5405405405405406,1.1774193548387097,0.9393939393939394,685854,8078579,725393,3689988,5632825
1059,45,Architecture,Segmentation,2450,2400,3850,900,1.5714285714285714,0.375,0.979381443298969,1436104,1531042,740224,1972503,7097463
1060,45,Architecture,Threat intelligence,2950,700,3850,3950,1.305084745762712,5.642857142857143,2.136986301369863,2309437,3176890,1549749,1790303,7916350
1061,45,Architecture,Visibility,2000,800,4150,2050,2.075,2.5625,2.2142857142857144,405654,1681173,1530398,3160161,4766498
1062,45,Hygiene,Access control,350,1250,300,650,0.8571428571428571,0.52,0.59375,2484972,4675340,85397,2532764,2619842
1063,45,Hygiene,Configuration control,2500,350,1600,4500,0.64,12.857142857142858,2.1403508771929824,5303001,9690470,382506,1448084,5564241
1064,45,Hygiene,Identity and access management,1450,4600,3550,2250,2.4482758620689653,0.4891304347826087,0.9586776859504132,2280074,8693559,335662,2978651,2407019
1065,45,Hygiene,Logging / analytics,3800,100,3100,250,0.8157894736842105,2.5,0.8589743589743589,479312,2605061,1637683,675806,5419445
1066,45,Hygiene,Strong key management,3700,750,3250,1000,0.8783783783783784,1.3333333333333333,0.9550561797752809,3024187,10132228,405104,3274214,2340827
1067,45,Hygiene,Vulnerability scanning,2600,1900,3900,2050,1.5,1.0789473684210527,1.3222222222222222,1784950,10889972,479402,481287,442453
1068,45,Operations,Break & inspect,2900,1900,2600,1000,0.896551724137931,0.5263157894736842,0.75,963870,9134463,494130,1683467,1829993
1069,45,Operations,"EDR, XDR",250,4250,2750,4950,11.0,1.1647058823529413,1.711111111111111,2380344,4182927,726913,936263,2474866
1070,45,Operations,Real-time analytics,1050,2850,900,2400,0.8571428571428571,0.8421052631578947,0.8461538461538461,787062,4680038,579109,2698459,7043191
1071,45,Operations,Sandboxing,4900,3500,650,550,0.1326530612244898,0.15714285714285714,0.14285714285714285,1890396,6411483,1391290,426016,7331738
1072,45,Operations,Security operations oversight,4050,2700,3150,4550,0.7777777777777778,1.6851851851851851,1.1407407407407408,2652351,2234563,226889,147130,1440847
1073,45,Operations,Synchronized policy enforcement,3550,3000,4600,3700,1.295774647887324,1.2333333333333334,1.2671755725190839,3325536,2440763,250117,1589996,6766165
1074,45,Process,process_1,3800,2150,1050,4800,0.27631578947368424,2.2325581395348837,0.9831932773109243,4328113,4748527,286461,1856560,4110285
1075,45,Process,process_2,3100,250,1900,1300,0.6129032258064516,5.2,0.9552238805970149,1540097,6086930,920675,3394271,570765
1076,45,Process,process_3,2800,2150,3000,4900,1.0714285714285714,2.2790697674418605,1.595959595959596,3362744,5975263,1145549,1470850,5213404
1077,45,Process,process_4,1000,1900,1950,3900,1.95,2.0526315789473686,2.0172413793103448,4385386,4136432,1133062,2292494,4041419
1078,45,Process,process_5,1650,4350,1800,2850,1.0909090909090908,0.6551724137931034,0.775,4215504,2570468,1535125,1856852,6458205
1079,45,Process,process_6,3200,3950,3100,2150,0.96875,0.5443037974683544,0.7342657342657343,1530620,3104191,369635,2486782,1611881
1080,46,Architecture,Data at rest encryption,3850,3750,2550,200,0.6623376623376623,0.05333333333333334,0.3618421052631579,4857140,1929509,777510,1634204,7739713
1081,46,Architecture,Data in motion encryption,450,4150,4250,3900,9.444444444444445,0.9397590361445783,1.7717391304347827,1428551,7399047,690431,1824670,2130360
1082,46,Architecture,Secure edge access,4300,850,1850,4900,0.43023255813953487,5.764705882352941,1.3106796116504855,4582574,3209951,82315,484084,4079497
1083,46,Architecture,Segmentation,4700,1650,3900,1300,0.8297872340425532,0.7878787878787878,0.8188976377952756,2728812,2221309,493899,891450,8065911
1084,46,Architecture,Threat intelligence,1050,4800,3250,3000,3.0952380952380953,0.625,1.0683760683760684,1160096,9126433,1796160,3600108,8293965
1085,46,Architecture,Visibility,3800,4550,1750,1300,0.4605263157894737,0.2857142857142857,0.3652694610778443,2011361,6886481,659508,1223260,1536190
1086,46,Hygiene,Access control,2700,3800,900,3200,0.3333333333333333,0.8421052631578947,0.6307692307692307,3262437,3847126,572886,1606283,6265984
1087,46,Hygiene,Configuration control,1800,1200,2150,150,1.1944444444444444,0.125,0.7666666666666667,2305412,7469536,1656704,1686820,7359425
1088,46,Hygiene,Identity and access management,3850,4700,3900,1900,1.0129870129870129,0.40425531914893614,0.6783625730994152,2985076,3277042,563208,1705888,313406
1089,46,Hygiene,Logging / analytics,2450,4800,1650,150,0.673469387755102,0.03125,0.2482758620689655,4297831,651455,1211652,258634,3158659
1090,46,Hygiene,Strong key management,1800,250,1350,4000,0.75,16.0,2.6097560975609757,3518876,2085225,550958,2357896,1037482
1091,46,Hygiene,Vulnerability scanning,3200,4750,4100,450,1.28125,0.09473684210526316,0.5723270440251572,1260726,2710612,922064,2452436,3846625
1092,46,Operations,Break & inspect,750,2650,600,2750,0.8,1.0377358490566038,0.9852941176470589,4241162,3530115,793189,2564001,2616425
1093,46,Operations,"EDR, XDR",1050,1500,1450,1600,1.380952380952381,1.0666666666666667,1.196078431372549,5230525,6568445,677789,883468,7432253
1094,46,Operations,Real-time analytics,250,1050,2700,4100,10.8,3.9047619047619047,5.230769230769231,4711169,2976906,1168284,394350,3703743
1095,46,Operations,Sandboxing,4250,150,4500,100,1.0588235294117647,0.6666666666666666,1.0454545454545454,5052035,4527247,228151,2426178,6845138
1096,46,Operations,Security operations oversight,2650,250,1700,1550,0.6415094339622641,6.2,1.1206896551724137,4110709,8840704,1005519,1825061,5697486
1097,46,Operations,Synchronized policy enforcement,3350,3250,2300,2350,0.6865671641791045,0.7230769230769231,0.7045454545454546,3438571,9658143,639985,1394746,6727593
1098,46,Process,process_1,350,4750,1800,2450,5.142857142857143,0.5157894736842106,0.8333333333333334,3354185,1051035,177891,334453,1276260
1099,46,Process,process_2,850,3700,100,1650,0.11764705882352941,0.44594594594594594,0.38461538461538464,4603921,5905815,342969,1583397,7706880
1100,46,Process,process_3,1250,1950,3500,2150,2.8,1.1025641025641026,1.765625,4804631,3710722,1261881,588980,7690479
1101,46,Process,process_4,4100,2150,2050,100,0.5,0.046511627906976744,0.344,248167,10719589,1494164,627655,3326307
1102,46,Process,process_5,3150,3250,2500,1400,0.7936507936507936,0.4307692307692308,0.609375,1168185,1894204,270127,3540334,4885386
1103,46,Process,process_6,2400,2500,4350,3200,1.8125,1.28,1.5408163265306123,1047730,4259399,1669908,3055466,5970216
1104,47,Architecture,Data at rest encryption,4700,4850,550,2150,0.11702127659574468,0.44329896907216493,0.28272251308900526,1174059,8224873,1175141,3566587,3849912
1105,47,Architecture,Data in motion encryption,2700,350,1050,4450,0.3888888888888889,12.714285714285714,1.8032786885245902,4841209,6461297,916113,2198008,7905812
1106,47,Architecture,Secure edge access,3300,1300,350,2050,0.10606060606060606,1.5769230769230769,0.5217391304347826,477964,10675978,1099306,3088168,2369293
1107,47,Architecture,Segmentation,600,3850,4850,2500,8.083333333333334,0.6493506493506493,1.651685393258427,2869428,7504330,1725235,2571639,714950
1108,47,Architecture,Threat intelligence,2000,150,250,400,0.125,2.6666666666666665,0.3023255813953488,4007299,9508298,59913,1994787,3363107
1109,47,Architecture,Visibility,4000,2900,4200,4700,1.05,1.6206896551724137,1.289855072463768,1384866,6318412,615648,1443123,6429009
1110,47,Hygiene,Access control,1150,1050,2300,2400,2.0,2.2857142857142856,2.1363636363636362,2640961,1092726,1636864,385328,4111306
1111,47,Hygiene,Configuration control,2850,1850,2300,1750,0.8070175438596491,0.9459459459459459,0.8617021276595744,838240,7274535,1590772,3483231,2645857
1112,47,Hygiene,Identity and access management,2500,300,2850,3350,1.14,11.166666666666666,2.2142857142857144,3629747,6132635,724006,2019843,1476730
1113,47,Hygiene,Logging / analytics,4400,1850,1300,2100,0.29545454545454547,1.135135135135135,0.544,4100798,1719754,138010,3310703,3339322
1114,47,Hygiene,Strong key management,1050,100,2100,500,2.0,5.0,2.260869565217391,3998500,3988802,1072754,686101,1589508
1115,47,Hygiene,Vulnerability scanning,3600,4700,2600,1850,0.7222222222222222,0.39361702127659576,0.536144578313253,1043431,1023062,985654,3005225,1478182
1116,47,Operations,Break & inspect,2550,4700,1450,1450,0.5686274509803921,0.30851063829787234,0.4,926100,3607609,1355922,2491867,5760599
1117,47,Operations,"EDR, XDR",1750,950,1600,2350,0.9142857142857143,2.473684210526316,1.462962962962963,4397392,2517287,188588,3549793,2370224
1118,47,Operations,Real-time analytics,2700,4950,3100,2200,1.1481481481481481,0.4444444444444444,0.6928104575163399,3110772,2482035,1379497,1395240,4561107
1119,47,Operations,Sandboxing,1300,1400,1400,4200,1.0769230769230769,3.0,2.074074074074074,1058523,9716192,1792991,1250135,5325614
1120,47,Operations,Security operations oversight,300,1350,4850,4400,16.166666666666668,3.259259259259259,5.606060606060606,3357374,4673431,1362786,1472859,2074770
1121,47,Operations,Synchronized policy enforcement,2250,3650,500,3300,0.2222222222222222,0.9041095890410958,0.6440677966101694,2840601,9699071,1552324,1813255,4534391
1122,47,Process,process_1,3050,2950,1150,1250,0.3770491803278688,0.423728813559322,0.4,4558250,1110207,907782,3581187,7899762
1123,47,Process,process_2,2050,2800,4950,400,2.4146341463414633,0.14285714285714285,1.1030927835051547,334251,3933749,1755735,3032431,2614974
1124,47,Process,process_3,3400,200,550,4850,0.16176470588235295,24.25,1.5,1919633,8977699,357243,3487978,6528878
1125,47,Process,process_4,1050,4650,2800,1250,2.6666666666666665,0.26881720430107525,0.7105263157894737,889224,1059077,697134,650315,727150
1126,47,Process,process_5,3950,2250,2900,1700,0.7341772151898734,0.7555555555555555,0.7419354838709677,789975,2378795,945204,2284019,5142060
1127,47,Process,process_6,450,3600,950,1300,2.111111111111111,0.3611111111111111,0.5555555555555556,3758490,3539256,1319543,1908516,3182815
1128,48,Architecture,Data at rest encryption,1850,4000,4550,4600,2.4594594594594597,1.15,1.564102564102564,5017664,9489033,1306712,855110,754498
1129,48,Architecture,Data in motion encryption,3800,1450,4900,2350,1.2894736842105263,1.6206896551724137,1.380952380952381,5208531,11020114,132121,3310400,3055468
1130,48,Architecture,Secure edge access,1500,3500,3100,450,2.066666666666667,0.12857142857142856,0.71,1745536,4901036,1269836,1394930,3960831
1131,48,Architecture,Segmentation,3100,1200,1350,2050,0.43548387096774194,1.7083333333333333,0.7906976744186046,794941,5666172,580724,2482983,5737904
1132,48,Architecture,Threat intelligence,100,400,4250,450,42.5,1.125,9.4,259001,7200921,980775,2205168,2048649
1133,48,Architecture,Visibility,1500,550,4050,1250,2.7,2.272727272727273,2.5853658536585367,3429345,1278962,1773658,3529737,4650669
1134,48,Hygiene,Access control,2700,1550,4950,2100,1.8333333333333333,1.3548387096774193,1.6588235294117648,4982620,2993921,877259,1630262,6916417
1135,48,Hygiene,Configuration control,2900,1350,2800,3550,0.9655172413793104,2.6296296296296298,1.4941176470588236,2851835,1382113,210992,2515619,5874440
1136,48,Hygiene,Identity and access management,1900,4400,4550,2300,2.3947368421052633,0.5227272727272727,1.0873015873015872,2457590,2086560,1751323,2769425,5221113
1137,48,Hygiene,Logging / analytics,1550,3700,3950,4050,2.5483870967741935,1.0945945945945945,1.5238095238095237,2519966,9460530,412031,857264,1539766
1138,48,Hygiene,Strong key management,500,3450,1350,4350,2.7,1.2608695652173914,1.4430379746835442,4685262,10101231,276719,3612117,3957860
1139,48,Hygiene,Vulnerability scanning,2250,50,1850,4800,0.8222222222222222,96.0,2.891304347826087,2475695,6456409,1156162,3021005,5588569
1140,48,Operations,Break & inspect,100,350,750,650,7.5,1.8571428571428572,3.111111111111111,3089113,11132072,1529658,1310666,990040
1141,48,Operations,"EDR, XDR",2050,1050,1900,3250,0.926829268292683,3.0952380952380953,1.6612903225806452,3965825,6575076,911291,3010629,5582753
1142,48,Operations,Real-time analytics,3350,450,2150,4350,0.6417910447761194,9.666666666666666,1.7105263157894737,242721,9463891,450936,3032769,2922242
1143,48,Operations,Sandboxing,1250,2150,350,4100,0.28,1.9069767441860466,1.3088235294117647,3532509,5586148,1774173,949570,5280344
1144,48,Operations,Security operations oversight,4500,2350,850,1250,0.18888888888888888,0.5319148936170213,0.30656934306569344,2622331,663219,936681,816490,7052156
1145,48,Operations,Synchronized policy enforcement,400,3400,450,3700,1.125,1.088235294117647,1.0921052631578947,4439175,8192521,168462,699808,363651
1146,48,Process,process_1,2700,3800,2550,4550,0.9444444444444444,1.1973684210526316,1.0923076923076922,3855449,9362120,385782,3385026,5380772
1147,48,Process,process_2,4850,650,450,2250,0.09278350515463918,3.4615384615384617,0.4909090909090909,3678396,9041445,657676,1821049,4692611
1148,48,Process,process_3,1200,4850,1100,1650,0.9166666666666666,0.3402061855670103,0.45454545454545453,2135342,8192173,765144,2730006,5496806
1149,48,Process,process_4,1400,4850,3300,2700,2.357142857142857,0.5567010309278351,0.96,4847502,8487307,1179277,1886858,5273374
1150,48,Process,process_5,1150,2550,2900,400,2.5217391304347827,0.1568627450980392,0.8918918918918919,2466570,3102046,1733013,825596,7916693
1151,48,Process,process_6,650,1500,4050,550,6.230769230769231,0.36666666666666664,2.13953488372093,1532344,1409773,1345761,1295965,3643841
1152,49,Architecture,Data at rest encryption,1950,3000,2900,4850,1.4871794871794872,1.6166666666666667,1.5656565656565657,1166239,8277010,915363,1965398,1448718
1153,49,Architecture,Data in motion encryption,50,1800,4750,650,95.0,0.3611111111111111,2.918918918918919,4086539,5504703,665992,1527714,5255452
1154,49,Architecture,Secure edge access,1550,2500,3600,200,2.3225806451612905,0.08,0.9382716049382716,2009722,4166594,713684,837496,2510068
1155,49,Architecture,Segmentation,4550,150,4950,1700,1.0879120879120878,11.333333333333334,1.4148936170212767,2179044,5778842,357323,296849,7441899
1156,49,Architecture,Threat intelligence,1200,2650,400,600,0.3333333333333333,0.22641509433962265,0.2597402597402597,1887842,4461076,171297,1139587,5248401
1157,49,Architecture,Visibility,300,3450,500,4200,1.6666666666666667,1.2173913043478262,1.2533333333333334,2058520,9606144,1148996,924857,1901612
1158,49,Hygiene,Access control,1650,2750,2250,4350,1.3636363636363635,1.5818181818181818,1.5,2781673,6880417,1569878,325879,7594148
1159,49,Hygiene,Configuration control,3000,1650,2500,250,0.8333333333333334,0.15151515151515152,0.5913978494623656,3676902,8103380,1179741,2162139,6646833
1160,49,Hygiene,Identity and access management,1000,3900,400,4100,0.4,1.0512820512820513,0.9183673469387755,4285044,8980539,568562,1365537,3506847
1161,49,Hygiene,Logging / analytics,3150,4050,3900,4500,1.2380952380952381,1.1111111111111112,1.1666666666666667,1838464,2414957,1391665,3644316,4873121
1162,49,Hygiene,Strong key management,2550,3900,2100,3350,0.8235294117647058,0.8589743589743589,0.8449612403100775,5149803,2738954,1546924,1633745,5674822
1163,49,Hygiene,Vulnerability scanning,2600,1300,4000,2150,1.5384615384615385,1.6538461538461537,1.5769230769230769,1348035,4171149,110190,1250360,7836291
1164,49,Operations,Break & inspect,4600,2850,800,4500,0.17391304347826086,1.5789473684210527,0.7114093959731543,935278,755348,1112128,1303001,881835
1165,49,Operations,"EDR, XDR",4900,3650,3400,950,0.6938775510204082,0.2602739726027397,0.5087719298245614,172725,9242650,940158,1145301,3268288
1166,49,Operations,Real-time analytics,450,1000,3800,3300,8.444444444444445,3.3,4.896551724137931,1214577,5030708,1047249,493438,6508384
1167,49,Operations,Sandboxing,4350,3650,1050,2850,0.2413793103448276,0.7808219178082192,0.4875,4252506,2187433,589281,1389646,7519418
1168,49,Operations,Security operations oversight,1000,2850,3550,3050,3.55,1.0701754385964912,1.7142857142857142,4781269,3798697,343694,2486118,6065173
1169,49,Operations,Synchronized policy enforcement,2950,4600,3550,2250,1.2033898305084745,0.4891304347826087,0.7682119205298014,2132446,10598776,351207,2457619,5783216
1170,49,Process,process_1,4500,1700,2950,2600,0.6555555555555556,1.5294117647058822,0.8951612903225806,2737410,6221946,1544241,1289197,2515254
1171,49,Process,process_2,2850,2200,1000,50,0.3508771929824561,0.022727272727272728,0.2079207920792079,203707,3599182,1382914,1579833,6389741
1172,49,Process,process_3,3050,4950,2650,3700,0.8688524590163934,0.7474747474747475,0.79375,2905379,3938171,1265442,1945544,5710787
1173,49,Process,process_4,2450,4950,1500,650,0.6122448979591837,0.13131313131313133,0.2905405405405405,792367,8723902,673939,3486506,383578
1174,49,Process,process_5,3250,500,4900,550,1.5076923076923077,1.1,1.4533333333333334,3110965,4956255,1750850,3584085,7291159
1175,49,Process,process_6,2000,1600,3350,3750,1.675,2.34375,1.9722222222222223,1220647,1400982,663149,1178417,6396188
1176,50,Architecture,Data at rest encryption,4750,1850,750,1000,0.15789473684210525,0.5405405405405406,0.26515151515151514,3844141,8999092,1501425,2130842,7605593
1177,50,Architecture,Data in motion encryption,4100,2850,900,2250,0.21951219512195122,0.7894736842105263,0.45323741007194246,390406,6723764,1368798,454444,1112972
1178,50,Architecture,Secure edge access,1200,4350,950,1150,0.7916666666666666,0.26436781609195403,0.3783783783783784,1915883,8847026,758094,499133,5878805
1179,50,Architecture,Segmentation,1650,2200,4250,2950,2.5757575757575757,1.3409090909090908,1.87012987012987,4801119,2966459,430185,3295318,2212656
1180,50,Architecture,Threat intelligence,1850,550,3150,3050,1.7027027027027026,5.545454545454546,2.5833333333333335,2526262,4455510,1752404,965214,319698
1181,50,Architecture,Visibility,550,1000,600,3250,1.0909090909090908,3.25,2.4838709677419355,3555396,6599066,855755,3623033,6776459
1182,50,Hygiene,Access control,650,4350,3250,1100,5.0,0.25287356321839083,0.87,2210720,5623717,1119314,3348024,7039562
1183,50,Hygiene,Configuration control,1100,4150,3900,3200,3.5454545454545454,0.7710843373493976,1.3523809523809525,3610348,4177000,1615139,3044130,5776919
1184,50,Hygiene,Identity and access management,1050,550,3850,300,3.6666666666666665,0.5454545454545454,2.59375,2699631,5449836,285676,3232678,3492974
1185,50,Hygiene,Logging / analytics,1950,1350,100,4450,0.05128205128205128,3.2962962962962963,1.378787878787879,4017623,6559839,211652,354527,7387810
1186,50,Hygiene,Strong key management,1800,950,4150,3450,2.3055555555555554,3.6315789473684212,2.7636363636363637,1098230,4264752,1474925,1401782,7585346
1187,50,Hygiene,Vulnerability scanning,900,1300,50,4650,0.05555555555555555,3.576923076923077,2.1363636363636362,406187,9279198,327638,1220018,5276894
1188,50,Operations,Break & inspect,550,2000,4300,3900,7.818181818181818,1.95,3.215686274509804,2248101,8154618,1272833,2129968,5640219
1189,50,Operations,"EDR, XDR",200,2150,1500,200,7.5,0.09302325581395349,0.723404255319149,313453,4601900,875521,3144305,1624249
1190,50,Operations,Real-time analytics,3150,1500,4600,3000,1.4603174603174602,2.0,1.6344086021505377,1385619,4505760,162863,3131200,6821611
1191,50,Operations,Sandboxing,700,2150,2050,550,2.9285714285714284,0.2558139534883721,0.9122807017543859,1847060,8563190,934866,3183642,6860034
1192,50,Operations,Security operations oversight,650,300,4300,3250,6.615384615384615,10.833333333333334,7.947368421052632,3699242,5904529,1527018,1261319,4658996
1193,50,Operations,Synchronized policy enforcement,4350,1650,2250,1250,0.5172413793103449,0.7575757575757576,0.5833333333333334,2013166,6635143,993346,136331,2186382
1194,50,Process,process_1,1950,2250,1900,1100,0.9743589743589743,0.4888888888888889,0.7142857142857143,1292408,2976529,861871,1401321,6186774
